Plaza de Espa�a,Churruca,24865,25264
Parque del Estadio Insular,Plaza del Pilar,24877,26121
Parque del Estadio Insular,Plaza del Pilar,24881,26103
Base Naval,San Telmo,24933,25839
Can�dromo,Plaza de Espa�a,25099,26387
Cabildo de Gran Canaria,San Telmo,25146,25367
Cabildo de Gran Canaria,San Telmo,25149,25361
Parque Santa Catalina,Plaza Manuel Becerra,25168,25771
Las Canteras - Luis Morote,Plaza de la feria ,25184,26427
Parque Santa Catalina,Plaza Manuel Becerra,25186,25781
Plaza de Espa�a,IES Mesa y L�pez,25210,31011
Plazoleta de Farray,Plaza del Pilar,25265,25670
Castillo de la Luz,C.C. El Muelle,25274,25591
Base Naval,Torre Woermann,25291,26376
Torre Las Palmas,Plaza O'Shanahan,25347,25754
Le�n y Castillo,Base Naval,25392,26144
Intermodal El Rinc�n,Torre Las Palmas,25411,26501
Plaza de Espa�a,IES Mesa y L�pez,25413,42337
Base Naval,Torre Woermann,25420,26378
Oficina S�tycleta (elect.),Torre Woermann,25586,30092
Torre Woermann,Plazoleta de Farray,25659,26222
Castillo de la Luz,Plaza de la feria ,25786,27131
Obelisco,Base Naval,25881,27060
Oficina S�tycleta (elect.),Plaza de Espa�a (elect.),25906,26496
Plaza de Espa�a,Plaza de Espa�a,25927,41175
Barranquillo Don Zoilo,Plaza O'Shanahan,25942,26354
Plaza O'Shanahan,Torre Woermann,25988,26839
San Telmo,Plaza de la feria ,26042,26321
Plaza del Pilar,Plazoleta de Farray,26156,26582
Plaza del Pilar,Plazoleta de Farray,26158,26566
Plaza del Pilar,Plaza O'Shanahan,26200,28364
Gabinete Literario,Gabinete Literario,26225,35201
Paseo de Chil - Av. Escaleritas,Le�n y Castillo,26416,26989
Plaza de Am�rica,Plaza de Espa�a,26443,27087
Torre Woermann,Plaza O'Shanahan,26447,27342
Plaza de Espa�a,Las Canteras - Luis Morote,26483,26861
Oficina de la Sitycleta,Base Naval,26572,27063
Plaza de Am�rica,Torre Woermann,26617,27436
Plaza O'Shanahan,Parque Santa Catalina,26651,27495
Plaza O'Shanahan,Parque Santa Catalina,26662,27505
Torre Woermann,Intermodal El Rinc�n,26780,27877
Gabinete Literario,Gabinete Literario,26793,35194
Las Canteras - Luis Morote,Las Canteras - Luis Morote,26833,27848
Las Canteras - Luis Morote,Barranquillo Don Zoilo,26848,27858
Parque Santa Catalina,San Telmo,26908,28187
San Telmo,Base Naval,27039,28878
Torre Woermann,C.C. El Muelle,27071,27317
Churruca,Ayuntamiento,27114,28564
Gabinete Literario,Le�n y Castillo,27228,27820
Vega de San Jos�,Hoya de la Plata,27347,27809
Plaza de la feria ,Le�n y Castillo,27383,27582
Las Canteras - Luis Morote,Churruca,27505,28251
C.C. El Muelle,San Telmo,27575,31197
C.C. El Muelle,San Telmo,27579,31213
Castillo de Mata (elect.),Can�dromo,27695,28857
Cabildo de Gran Canaria,Cabildo de Gran Canaria,27812,30220
Churruca,Oficina de la Sitycleta,27850,29112
Churruca,Teatro P�rez Gald�s,27860,29501
Churruca,Oficina de la Sitycleta,27882,29119
C.C. La Minilla,Castillo de la Luz,28000,29261
Churruca,Mercado Central,28097,28745
Churruca,Mercado Central,28110,28752
Churruca,Mercado Central,28114,28745
C.C. El Muelle,San Telmo,28117,31222
C.C. El Muelle,Plaza Manuel Becerra,28151,28821
Castillo de la Luz,Parque Santa Catalina,28731,29141
Castillo de la Luz,Parque Santa Catalina,28798,29127
Las Canteras - Luis Morote,Parque del Estadio Insular,28810,29803
Torre Las Palmas,Torre Las Palmas,29049,29816
Torre Woermann,Torre Las Palmas,29192,29852
Base Naval,Base Naval,29273,31010
Las Canteras - Luis Morote,Plaza Manuel Becerra,29370,30026
Ayuntamiento,San Telmo,29609,30057
Torre Woermann,Plaza O'Shanahan,29632,30536
Castillo de Mata (elect.),Castillo de Mata (elect.),29747,29932
Castillo de Mata (elect.),Plaza de Espa�a (elect.),29975,30985
Oficina de la Sitycleta,Parque Santa Catalina,30150,31210
Oficina de la Sitycleta,Parque Santa Catalina,30154,31211
Plazoleta de Farray,Torre Las Palmas,30162,30703
Plaza O'Shanahan,C.C. El Muelle,30383,31096
Parque Santa Catalina,San Telmo,30431,31972
Plaza de Espa�a (elect.),Plaza Manuel Becerra (elect.),30434,31224
Piscina Julio Navarro,Parque del Estadio Insular,30514,30724
Parque Santa Catalina,Base Naval,30588,37895
Churruca,Muelle Deportivo,30634,31490
Base Naval,Torre Woermann,30656,31083
Castillo de Mata (elect.),Plaza de Espa�a (elect.),30794,31633
Castillo de Mata (elect.),Plaza de Espa�a (elect.),30827,31624
C.C. La Minilla,C.C. La Minilla,30933,31373
Plaza San Agust�n,San Telmo,30952,32177
Plaza San Agust�n,San Telmo,30959,32172
Churruca,San Telmo,31111,32849
Base Naval,Torre Woermann,31189,31556
Aparcamiento Sanap�,C.C. El Muelle,31326,32969
Torre Woermann,Torre Woermann,31406,32653
C.C. El Muelle,Plaza Manuel Becerra,31407,32014
Teatro P�rez Gald�s,Cabildo de Gran Canaria,31612,32100
Teatro P�rez Gald�s,Cabildo de Gran Canaria,31622,32087
Torre Las Palmas,Gabinete Literario,31727,33241
Base Naval,Churruca,31781,33640
Plaza O'Shanahan,Oficina de la Sitycleta,31865,32614
Ayuntamiento,Plaza O'Shanahan,31873,32141
Ayuntamiento,Plaza O'Shanahan,31884,32142
Plaza de Espa�a (elect.),Castillo de Mata (elect.),31923,32900
Le�n y Castillo,Parque Santa Catalina,32051,32932
Plaza de la feria ,Teatro P�rez Gald�s,32077,32416
Base Naval,Torre Las Palmas,32158,32352
Plaza de Espa�a (elect.),Castillo de Mata (elect.),32190,32897
Plazoleta de Farray,Plaza de Espa�a,32317,32528
San Bernardo,Barranquillo Don Zoilo,32457,33207
San Bernardo,Barranquillo Don Zoilo,32480,33213
Gabinete Literario,San Crist�bal,32570,33182
Mercado Central,San Bernardo,32646,33503
Base Naval,Le�n y Castillo,32695,33484
Oficina de la Sitycleta,Obelisco,32750,33251
Le�n y Castillo,San Telmo,32810,33138
Le�n y Castillo,San Telmo,32812,33241
Castillo de Mata (elect.),Can�dromo,32833,35171
Parque Santa Catalina,Le�n y Castillo,32854,33731
Base Naval,Plaza de Am�rica,32884,33368
Churruca,Plaza del Pilar,32939,33469
Barranquillo Don Zoilo,Barranquillo Don Zoilo,33261,33445
Plazoleta de Farray,Plaza del Pilar,33389,33725
Gabinete Literario,Hoya de la Plata,33490,34997
C.C. El Muelle,Barranquillo Don Zoilo,33494,34666
San Bernardo,Vega de San Jos�,33539,35228
Parque Santa Catalina,Churruca,33552,34220
Parque Santa Catalina,Plaza O'Shanahan,33571,34243
Plaza O'Shanahan,Plaza O'Shanahan,33690,34018
Plaza O'Shanahan,Ayuntamiento,33697,34022
Obelisco,San Telmo,33703,34093
Piscina Julio Navarro,Base Naval,33769,34319
San Telmo,Le�n y Castillo,33799,34236
Teatro P�rez Gald�s,Plaza de la feria ,33801,34223
San Telmo,Le�n y Castillo,33819,34237
Plaza de la feria ,San Telmo,33876,34175
Parque Santa Catalina,Aparcamiento Sanap�,34096,35773
Plaza de Espa�a,C.C. El Muelle,34122,34596
Ciudad de la Justicia,Cabildo de Gran Canaria,34310,35003
Torre Woermann,Torre Las Palmas,34542,35055
Plaza del Pilar,Teatro P�rez Gald�s,34814,36412
Plaza del Pilar,Plazoleta de Farray,34870,35223
Plaza de Espa�a,Base Naval,34965,35161
Gabinete Literario,Cabildo de Gran Canaria,35069,35354
Torre Woermann,C.C. El Muelle,35260,35591
Vega de San Jos�,Mercado Central,35269,36686
Plazoleta de Farray,Plaza del Pilar,35387,35815
Plazoleta de Farray,Plaza del Pilar,35392,35807
Las Canteras - Luis Morote,Barranquillo Don Zoilo,35598,36940
Plaza de Espa�a,Castillo de la Luz,35776,36329
Plazoleta de Farray,Parque Santa Catalina,35959,36095
Muelle Deportivo,Base Naval,35970,36540
Plaza de Espa�a (elect.),Can�dromo,36077,47041
C.C. El Muelle,Torre Las Palmas,36155,36667
Obelisco,Gabinete Literario,36195,36721
Mercado Central,Plazoleta de Farray,36377,36694
Intermodal El Rinc�n,Torre Woermann,36383,37459
Base Naval,Le�n y Castillo,36448,37088
Barranquillo Don Zoilo,Parque Santa Catalina,37570,38509
Churruca,Base Naval,37701,39600
Aparcamiento Sanap�,Plazoleta de Farray,37704,38145
Plaza O'Shanahan,Parque Santa Catalina,37741,38761
Plazoleta de Farray,Hoya de la Plata,38019,42114
Parque Santa Catalina,Plaza del Pilar,38150,39527
C.C. El Muelle,Plaza de Espa�a,38267,38767
San Telmo,Ayuntamiento,38280,38943
Cabildo de Gran Canaria,Churruca,38379,40988
Cabildo de Gran Canaria,Churruca,38383,41006
Plazoleta de Farray,Churruca,38418,38630
Plaza de Espa�a,Intermodal El Rinc�n,38611,39494
Parque Santa Catalina,San Telmo,38637,39750
Plaza de Am�rica,Plaza de Espa�a,38729,39282
Churruca,C.C. El Muelle,38736,39186
Cabildo de Gran Canaria,Churruca,38941,41001
San Telmo,Las Canteras - Luis Morote,39001,40652
Paseo de Chil - Av. Escaleritas,Gabinete Literario,39132,39964
Churruca,Plaza de Espa�a,39152,39481
San Telmo,Le�n y Castillo,39367,39881
Base Naval,Muelle Deportivo,39402,39841
Plaza del Pilar,Plazoleta de Farray,39521,39855
Torre Las Palmas,Plaza del Pilar,39565,40486
Base Naval,Base Naval,39886,41655
Plazoleta de Farray,Churruca,39994,40250
Torre Las Palmas,Plaza de Espa�a,40000,40414
Muelle Deportivo,Autoridad portuaria,40065,41481
Muelle Deportivo,Autoridad portuaria,40066,41447
Plaza O'Shanahan,Plaza O'Shanahan,40267,43342
Plaza de la feria ,Churruca,40290,41407
Plaza del Pilar,Las Canteras - Luis Morote,40500,41070
Parque Santa Catalina,Churruca,40595,40923
Base Naval,San Telmo,40669,41576
Plaza de la feria ,Plaza de la feria ,40685,40764
Gabinete Literario,Le�n y Castillo,40728,41303
Plaza de la feria ,San Telmo,40826,41217
C.C. El Muelle,C.C. El Muelle,41129,42803
Plaza de la feria ,Base Naval,41236,42457
Plaza de la feria ,Base Naval,41237,42435
Plaza de Espa�a,Base Naval,41256,42852
Castillo de la Luz,Parque Santa Catalina,41318,41672
Churruca,Las Canteras - Luis Morote,41340,41825
Torre Las Palmas,Parque Santa Catalina,41349,41778
Castillo de la Luz,Castillo de la Luz,41497,46247
Plazoleta de Farray,Obelisco,41510,42416
Plazoleta de Farray,Plaza Manuel Becerra,41527,42105
Plaza de Espa�a,C.C. El Muelle,41552,41988
Mercado Central,Plaza de Am�rica,41597,42003
Base Naval,Teatro P�rez Gald�s,41801,43214
Plaza O'Shanahan,Base Naval,41865,42658
Autoridad portuaria,Torre Woermann,42313,43360
Autoridad portuaria,Torre Woermann,42344,43378
Plaza de Espa�a,Plaza O'Shanahan,42378,42917
Base Naval,San Telmo,42493,43932
Le�n y Castillo,Base Naval,42494,43144
Base Naval,San Telmo,42501,43906
Plaza de Espa�a,Churruca,42658,42990
Mercado Central,Churruca,42675,43114
San Telmo,Le�n y Castillo,42933,43329
San Telmo,Obelisco,42963,43324
Torre Woermann,Plaza de Am�rica,43064,43653
Torre Las Palmas,San Telmo,43109,43819
C.C. El Muelle,Churruca,43118,43841
Las Canteras - Luis Morote,Plaza del Pilar,43159,43673
Paseo de Chil - Av. Escaleritas,Paseo de Chil - Av. Escaleritas,43185,43713
San Telmo,Obelisco,43227,43677
Plaza San Agust�n,Plaza de Espa�a,43237,46206
Plaza San Agust�n,Plaza de Espa�a,43281,46191
Plaza O'Shanahan,C.C. El Muelle,43573,44346
Le�n y Castillo,Torre Las Palmas,43721,44370
Ciudad Deportiva,Plaza San Agust�n,43782,44987
C.C. El Muelle,C.C. El Muelle,43864,46042
Plaza O'Shanahan,C.C. El Muelle,44050,44753
Churruca,Plazoleta de Farray,44181,44400
San Telmo,San Telmo,44304,46579
Paseo de Chil - Av. Escaleritas,Plaza O'Shanahan,44361,45178
Cabildo de Gran Canaria,Obelisco,44458,44668
Plaza O'Shanahan,Parque Santa Catalina,44664,45516
Cabildo de Gran Canaria,San Telmo,44799,44969
Cabildo de Gran Canaria,San Telmo,44800,48317
Teatro P�rez Gald�s,Ayuntamiento,44871,45676
Churruca,Piscina Julio Navarro,44915,46014
Churruca,Piscina Julio Navarro,44926,45990
Parque del Estadio Insular,Parque del Estadio Insular,44949,45494
San Telmo,C.C. El Muelle,45009,46448
Plaza de la feria ,San Telmo,45011,45286
Plaza del Pilar,Plaza del Pilar,45146,46927
Plaza de Espa�a,Oficina de la Sitycleta,45167,46602
San Telmo,Teatro P�rez Gald�s,45325,46697
Base Naval,Cabildo de Gran Canaria,45352,46156
Parque del Estadio Insular,Le�n y Castillo,45551,46850
Parque Santa Catalina,Plaza del Pilar,45634,46227
Intermodal El Rinc�n,Intermodal El Rinc�n,45911,46644
Plaza de la feria ,Plaza del Pilar,45955,47195
Torre Las Palmas,Oficina de la Sitycleta,46053,46334
Intermodal El Rinc�n,Las Canteras - Luis Morote,46082,101922
Plazoleta de Farray,C.C. El Muelle,46110,47058
Gabinete Literario,Parque Santa Catalina,46219,50084
Las Canteras - Luis Morote,Churruca,46241,46536
Teatro P�rez Gald�s,San Telmo,46277,46488
Aparcamiento Sanap�,Plazoleta de Farray,46303,46710
Plaza Manuel Becerra,Parque Santa Catalina,46418,46901
Parque Santa Catalina,Ayuntamiento,46685,47224
Castillo de la Luz,C.C. El Muelle,46722,47117
Plaza de Espa�a,Ayuntamiento,46919,47634
Torre Woermann,Torre Las Palmas,47042,47680
Gabinete Literario,Plaza de Espa�a,47074,48606
Gabinete Literario,Plaza de Espa�a,47092,48608
Can�dromo,El Sebadal (elec.),47179,48575
C.C. El Muelle,Plaza de Espa�a,47227,47756
C.C. El Muelle,C.C. El Muelle,47262,48371
Plaza O'Shanahan,San Telmo,47368,47802
Base Naval,Ayuntamiento,47429,47844
Plaza del Pilar,Parque Santa Catalina,47449,47946
Cabildo de Gran Canaria,Plazoleta de Farray,47820,48099
Plaza de Espa�a,C.C. El Muelle,47822,48185
Plazoleta de Farray,Teatro P�rez Gald�s,47869,49538
Gabinete Literario,Ayuntamiento,47885,48684
Plazoleta de Farray,Teatro P�rez Gald�s,47887,49527
Le�n y Castillo,Parque del Estadio Insular,47895,48662
Plaza Manuel Becerra,Plaza Manuel Becerra,47918,48031
Las Canteras - Luis Morote,San Telmo,47993,50821
Base Naval,Le�n y Castillo,48096,48654
Plaza Manuel Becerra,Base Naval,48103,48764
Plaza Manuel Becerra,Base Naval,48141,48779
Oficina S�tycleta (elect.),Oficina S�tycleta (elect.),48179,48512
Parque del Estadio Insular,Plaza de Espa�a,48245,48645
Le�n y Castillo,San Telmo,48281,48659
Churruca,Churruca,48381,48670
San Telmo,San Telmo,48387,58398
Teatro P�rez Gald�s,Obelisco,48480,49158
Intermodal El Rinc�n,Plaza del Pilar,48481,49529
Teatro P�rez Gald�s,Obelisco,48498,49161
Parque Santa Catalina,San Telmo,48504,50817
Oficina S�tycleta (elect.),Plaza Manuel Becerra (elect.),48534,49919
Oficina S�tycleta (elect.),Plaza Manuel Becerra (elect.),48544,51436
Base Naval,Torre Woermann,48626,49015
Parque Santa Catalina,San Telmo,48790,50130
Plazoleta de Farray,Plaza del Pilar,48981,49275
Torre Woermann,Muelle Deportivo,49061,50333
Torre Woermann,Muelle Deportivo,49072,50500
Barranquillo Don Zoilo,Plazoleta de Farray,49186,49867
San Telmo,San Telmo,49225,55819
Plaza Manuel Becerra,Plazoleta de Farray,49276,49864
IES Mesa y L�pez,San Bernardo,49303,50513
Torre Las Palmas,Parque Santa Catalina,49351,49748
Can�dromo,Castillo de Mata (elect.),49383,49804
Base Naval,Plaza de Espa�a,49435,50076
Plaza de Espa�a,Torre Las Palmas,49515,49878
Plazoleta de Farray,C.C. El Muelle,49614,50008
Castillo de la Luz,Torre Woermann,49644,49843
Castillo de Mata (elect.),Plaza Manuel Becerra (elect.),49738,51710
Churruca,Castillo de la Luz,49779,50419
Churruca,Castillo de la Luz,49786,94314
San Telmo,Plaza de la feria ,49790,51116
San Telmo,San Telmo,49813,49893
Churruca,Plaza de Espa�a,49844,50535
San Telmo,San Telmo,49928,55806
C.C. La Minilla,Las Canteras - Luis Morote,50005,50729
Base Naval,Torre Woermann,50033,50480
Parque Santa Catalina,Le�n y Castillo,50087,50863
Parque Santa Catalina,Castillo de la Luz,50180,50667
Castillo de Mata (elect.),Plaza de Espa�a (elect.),50235,51102
Plaza O'Shanahan,Parque Santa Catalina,50385,51124
Parque Santa Catalina,San Telmo,50448,51896
Oficina de la Sitycleta,Torre Las Palmas,50480,50805
Parque Santa Catalina,San Telmo,50501,51887
Plazoleta de Farray,Intermodal El Rinc�n,50539,51069
Plaza de Espa�a (elect.),Castillo de Mata (elect.),50613,51339
Castillo de la Luz,Torre Woermann,50803,52603
Base Naval,Castillo de la Luz,50828,51430
San Telmo,Castillo de la Luz,50950,59516
Plazoleta de Farray,Churruca,51107,51286
Parque Santa Catalina,Plaza Manuel Becerra,51147,51804
Plaza de Espa�a (elect.),Torre Woermann,51162,52905
San Telmo,Torre Woermann,51370,53100
El Sebadal (elec.),Parque Santa Catalina,51753,52627
Churruca,Plaza de la feria ,51826,52973
Parque Santa Catalina,Plaza O'Shanahan,51916,52677
